experiment,seed,client,metric,value,attack,aggregator,heterogeneity,ablation
E4,707,,mse_normalized,0.018143881112337112,sign_flip,coordinate_median,,
E4,707,,mse_normalized,0.0004935312899760902,sign_flip,trimmed_mean,,
E4,707,,mse_normalized,0.00020251338719390333,sign_flip,krum,,
E4,707,,mse_normalized,4974.751953125,scaling,fedavg,,
E4,707,,mse_normalized,0.00018518505385145545,scaling,coordinate_median,,
E4,707,,mse_normalized,0.00015835398517083377,scaling,trimmed_mean,,
E4,707,,mse_normalized,0.00020251338719390333,scaling,krum,,
E4,707,,mse_normalized,0.00016150515875779092,additive_noise,fedavg,,
E4,707,,mse_normalized,0.0002668178640305996,additive_noise,coordinate_median,,
E4,707,,mse_normalized,0.00026923828409053385,additive_noise,trimmed_mean,,
E4,707,,mse_normalized,0.00020251338719390333,additive_noise,krum,,
E4,707,,mse_normalized,0.00037209843867458403,zero,fedavg,,
E4,707,,mse_normalized,0.01427250262349844,zero,coordinate_median,,
E4,707,,mse_normalized,0.0004927804693579674,zero,trimmed_mean,,
E4,707,,mse_normalized,0.0016581382369622588,zero,krum,,
E5,707,,mean_f1,0.12990005813489014,,,0.5,
E5,707,,worst_client_f1,0.0,,,0.5,
E5,707,,mean_f1,0.12184430051812015,,,1.0,
E5,707,,worst_client_f1,0.0,,,1.0,
E5,707,,mean_f1,0.19076592128283476,,,2.0,
E5,707,,worst_client_f1,0.0,,,2.0,
E6,707,,f1,0.5872576177285318,gaussian_noise,,,full_cross_modal
E6,707,,f1,0.05343511450381679,bias_injection,,,full_cross_modal
E6,707,,f1,0.0497131931166348,desynchronize_current,,,full_cross_modal
E6,707,,macro_f1,0.23013530844966112,macro,,,full_cross_modal
E6,707,,f1,0.0,gaussian_noise,,,no_temporal_lag
E6,707,,f1,0.0,bias_injection,,,no_temporal_lag
E6,707,,f1,0.0,desynchronize_current,,,no_temporal_lag
E6,707,,macro_f1,0.0,macro,,,no_temporal_lag
E6,707,,f1,0.5737931034482758,gaussian_noise,,,missing_voltage
E6,707,,f1,0.0708955223880597,bias_injection,,,missing_voltage
E6,707,,f1,0.06728971962616823,desynchronize_current,,,missing_voltage
E6,707,,macro_f1,0.23732611515416793,macro,,,missing_voltage
E6,707,,f1,0.46917293233082713,gaussian_noise,,,missing_current
E6,707,,f1,0.027131782945736434,bias_injection,,,missing_current
E6,707,,f1,0.02330097087378641,desynchronize_current,,,missing_current
E6,707,,macro_f1,0.17320189538345,macro,,,missing_current
E6,707,,f1,0.33937397034596384,gaussian_noise,,,single_modal_ar
E6,707,,f1,0.0039603960396039604,bias_injection,,,single_modal_ar
E6,707,,f1,0.0,desynchronize_current,,,single_modal_ar
E6,707,,macro_f1,0.11444478879518927,macro,,,single_modal_ar
E7,707,,verify_time_s,0.0002498000394552946,,,,
E7,707,,train_time_s,0.11195399984717369,,,,
E7,707,,verification_to_local_training_time_ratio,0.0022312739142531035,,,,
E7,707,,peak_mem_verify_bytes,97680.0,,,,
E7,707,,peak_mem_train_bytes,80459.0,,,,
E1,808,0.0,fpr,0.16716716716716717,,,,
E1,808,1.0,fpr,0.001001001001001001,,,,
E1,808,2.0,fpr,0.018018018018018018,,,,
E1,808,3.0,fpr,0.002002002002002002,,,,
E1,808,4.0,fpr,0.0980980980980981,,,,
E1,808,5.0,fpr,0.003003003003003003,,,,
E1,808,6.0,fpr,0.21621621621621623,,,,
E1,808,7.0,fpr,0.04504504504504504,,,,
E1,808,8.0,fpr,0.23923923923923923,,,,
E1,808,9.0,fpr,0.06506506506506507,,,,
E2,808,0.0,f1,0.6221743810548978,gaussian_noise,,,
E2,808,0.0,precision,0.6768149882903981,gaussian_noise,,,
E2,808,0.0,recall,0.5756972111553785,gaussian_noise,,,
E2,808,0.0,fpr,0.276,gaussian_noise,,,
E2,808,0.0,f1,0.039816232771822356,bias_injection,,,
E2,808,0.0,precision,0.08609271523178808,bias_injection,,,
E2,808,0.0,recall,0.025896414342629483,bias_injection,,,
E2,808,0.0,fpr,0.276,bias_injection,,,
E2,808,0.0,f1,0.04878048780487805,desynchronize_current,,,
E2,808,0.0,precision,0.1038961038961039,desynchronize_current,,,
E2,808,0.0,recall,0.03187250996015936,desynchronize_current,,,
E2,808,0.0,fpr,0.276,desynchronize_current,,,
E2,808,1.0,f1,0.47302904564315346,gaussian_noise,,,
E2,808,1.0,precision,0.7737556561085973,gaussian_noise,,,
E2,808,1.0,recall,0.34063745019920316,gaussian_noise,,,
E2,808,1.0,fpr,0.1,gaussian_noise,,,
E2,808,1.0,f1,0.007220216606498195,bias_injection,,,
E2,808,1.0,precision,0.038461538461538464,bias_injection,,,
E2,808,1.0,recall,0.00398406374501992,bias_injection,,,
E2,808,1.0,fpr,0.1,bias_injection,,,
E2,808,1.0,f1,0.014388489208633094,desynchronize_current,,,
E2,808,1.0,precision,0.07407407407407407,desynchronize_current,,,
E2,808,1.0,recall,0.00796812749003984,desynchronize_current,,,
E2,808,1.0,fpr,0.1,desynchronize_current,,,
E2,808,2.0,f1,0.31432973805855163,gaussian_noise,,,
E2,808,2.0,precision,0.6938775510204082,gaussian_noise,,,
E2,808,2.0,recall,0.20318725099601595,gaussian_noise,,,
E2,808,2.0,fpr,0.09,gaussian_noise,,,
E2,808,2.0,f1,0.0,bias_injection,,,
E2,808,2.0,precision,0.0,bias_injection,,,
E2,808,2.0,recall,0.0,bias_injection,,,
E2,808,2.0,fpr,0.09,bias_injection,,,
E2,808,2.0,f1,0.0,desynchronize_current,,,
E2,808,2.0,precision,0.0,desynchronize_current,,,
E2,808,2.0,recall,0.0,desynchronize_current,,,
E2,808,2.0,fpr,0.09,desynchronize_current,,,
E2,808,3.0,f1,0.4263322884012539,gaussian_noise,,,
E2,808,3.0,precision,1.0,gaussian_noise,,,
E2,808,3.0,recall,0.27091633466135456,gaussian_noise,,,
E2,808,3.0,fpr,0.0,gaussian_noise,,,
E2,808,3.0,f1,0.003976143141153081,bias_injection,,,
E2,808,3.0,precision,1.0,bias_injection,,,
E2,808,3.0,recall,0.00199203187250996,bias_injection,,,
E2,808,3.0,fpr,0.0,bias_injection,,,
E2,808,3.0,f1,0.0,desynchronize_current,,,
E2,808,3.0,precision,0.0,desynchronize_current,,,
E2,808,3.0,recall,0.0,desynchronize_current,,,
E2,808,3.0,fpr,0.0,desynchronize_current,,,
E2,808,4.0,f1,0.3127035830618893,gaussian_noise,,,
E2,808,4.0,precision,0.8571428571428571,gaussian_noise,,,
E2,808,4.0,recall,0.19123505976095617,gaussian_noise,,,
E2,808,4.0,fpr,0.032,gaussian_noise,,,
E2,808,4.0,f1,0.007692307692307692,bias_injection,,,
E2,808,4.0,precision,0.1111111111111111,bias_injection,,,
E2,808,4.0,recall,0.00398406374501992,bias_injection,,,
E2,808,4.0,fpr,0.032,bias_injection,,,
E2,808,4.0,f1,0.0038535645472061657,desynchronize_current,,,
E2,808,4.0,precision,0.058823529411764705,desynchronize_current,,,
E2,808,4.0,recall,0.00199203187250996,desynchronize_current,,,
E2,808,4.0,fpr,0.032,desynchronize_current,,,
E2,808,5.0,f1,0.7745556594948549,gaussian_noise,,,
E2,808,5.0,precision,0.7301587301587301,gaussian_noise,,,
E2,808,5.0,recall,0.8247011952191236,gaussian_noise,,,
E2,808,5.0,fpr,0.306,gaussian_noise,,,
E2,808,5.0,f1,0.7355212355212354,bias_injection,,,
E2,808,5.0,precision,0.7134831460674157,bias_injection,,,
E2,808,5.0,recall,0.7589641434262948,bias_injection,,,
E2,808,5.0,fpr,0.306,bias_injection,,,
E2,808,5.0,f1,0.7269193391642371,desynchronize_current,,,
E2,808,5.0,precision,0.7096774193548387,desynchronize_current,,,
E2,808,5.0,recall,0.7450199203187251,desynchronize_current,,,
E2,808,5.0,fpr,0.306,desynchronize_current,,,
E2,808,6.0,f1,0.7629362214199759,gaussian_noise,,,
E2,808,6.0,precision,0.9635258358662614,gaussian_noise,,,
E2,808,6.0,recall,0.6314741035856574,gaussian_noise,,,
E2,808,6.0,fpr,0.024,gaussian_noise,,,
E2,808,6.0,f1,0.0749063670411985,bias_injection,,,
E2,808,6.0,precision,0.625,bias_injection,,,
E2,808,6.0,recall,0.0398406374501992,bias_injection,,,
E2,808,6.0,fpr,0.024,bias_injection,,,
E2,808,6.0,f1,0.10332103321033212,desynchronize_current,,,
E2,808,6.0,precision,0.7,desynchronize_current,,,
E2,808,6.0,recall,0.055776892430278883,desynchronize_current,,,
E2,808,6.0,fpr,0.024,desynchronize_current,,,
E2,808,7.0,f1,0.725,gaussian_noise,,,
E2,808,7.0,precision,0.843915343915344,gaussian_noise,,,
E2,808,7.0,recall,0.6354581673306773,gaussian_noise,,,
E2,808,7.0,fpr,0.118,gaussian_noise,,,
E2,808,7.0,f1,0.010638297872340424,bias_injection,,,
E2,808,7.0,precision,0.04838709677419355,bias_injection,,,
E2,808,7.0,recall,0.00597609561752988,bias_injection,,,
E2,808,7.0,fpr,0.118,bias_injection,,,
E2,808,7.0,f1,0.017667844522968195,desynchronize_current,,,
E2,808,7.0,precision,0.078125,desynchronize_current,,,
E2,808,7.0,recall,0.0099601593625498,desynchronize_current,,,
E2,808,7.0,fpr,0.118,desynchronize_current,,,
E2,808,8.0,f1,0.6301969365426696,gaussian_noise,,,
E2,808,8.0,precision,0.6990291262135923,gaussian_noise,,,
E2,808,8.0,recall,0.5737051792828686,gaussian_noise,,,
E2,808,8.0,fpr,0.248,gaussian_noise,,,
E2,808,8.0,f1,0.006369426751592356,bias_injection,,,
E2,808,8.0,precision,0.015873015873015872,bias_injection,,,
E2,808,8.0,recall,0.00398406374501992,bias_injection,,,
E2,808,8.0,fpr,0.248,bias_injection,,,
E2,808,8.0,f1,0.01584786053882726,desynchronize_current,,,
E2,808,8.0,precision,0.03875968992248062,desynchronize_current,,,
E2,808,8.0,recall,0.0099601593625498,desynchronize_current,,,
E2,808,8.0,fpr,0.248,desynchronize_current,,,
E2,808,9.0,f1,0.7496886674968868,gaussian_noise,,,
E2,808,9.0,precision,1.0,gaussian_noise,,,
E2,808,9.0,recall,0.599601593625498,gaussian_noise,,,
E2,808,9.0,fpr,0.0,gaussian_noise,,,
E2,808,9.0,f1,0.9307774227902023,bias_injection,,,
E2,808,9.0,precision,1.0,bias_injection,,,
E2,808,9.0,recall,0.8705179282868526,bias_injection,,,
E2,808,9.0,fpr,0.0,bias_injection,,,
E2,808,9.0,f1,0.9702564102564103,desynchronize_current,,,
E2,808,9.0,precision,1.0,desynchronize_current,,,
E2,808,9.0,recall,0.9422310756972112,desynchronize_current,,,
E2,808,9.0,fpr,0.0,desynchronize_current,,,
E3,808,,clean_mse_normalized,4.7705827455502003e-05,,,,
E3,808,,undefended_mse_normalized,6.758332892786711e-05,,,,
E3,808,,defended_mse_normalized,4.8935122322291136e-05,,,,
E4,808,,mse_normalized,0.00012951984535902739,sign_flip,fedavg,,
E4,808,,mse_normalized,5.300729753798805e-05,sign_flip,coordinate_median,,
E4,808,,mse_normalized,4.339693987276405e-05,sign_flip,trimmed_mean,,
E4,808,,mse_normalized,4.302842353354208e-05,sign_flip,krum,,
E4,808,,mse_normalized,2504.760498046875,scaling,fedavg,,
E4,808,,mse_normalized,4.899124542134814e-05,scaling,coordinate_median,,
E4,808,,mse_normalized,4.920532228425145e-05,scaling,trimmed_mean,,
E4,808,,mse_normalized,4.665400774683803e-05,scaling,krum,,
E4,808,,mse_normalized,0.00019200067617930472,additive_noise,fedavg,,
E4,808,,mse_normalized,4.741604425362311e-05,additive_noise,coordinate_median,,
E4,808,,mse_normalized,4.491938670980744e-05,additive_noise,trimmed_mean,,
E4,808,,mse_normalized,4.665400774683803e-05,additive_noise,krum,,
E4,808,,mse_normalized,5.1992876251460984e-05,zero,fedavg,,
E4,808,,mse_normalized,5.2842213335679844e-05,zero,coordinate_median,,
E4,808,,mse_normalized,4.7736597480252385e-05,zero,trimmed_mean,,
E4,808,,mse_normalized,3.849491258733906e-05,zero,krum,,
E5,808,,mean_f1,0.18407580776396074,,,0.5,
E5,808,,worst_client_f1,0.0,,,0.5,
E5,808,,mean_f1,0.18169176501883505,,,1.0,
E5,808,,worst_client_f1,0.0,,,1.0,
E5,808,,mean_f1,0.19549276699300855,,,2.0,
E5,808,,worst_client_f1,0.0,,,2.0,
E6,808,,f1,0.6251342642320087,gaussian_noise,,,full_cross_modal
E6,808,,f1,0.039816232771822356,bias_injection,,,full_cross_modal
E6,808,,f1,0.04878048780487805,desynchronize_current,,,full_cross_modal
E6,808,,macro_f1,0.2379103282695697,macro,,,full_cross_modal
E6,808,,f1,0.22788203753351205,gaussian_noise,,,no_temporal_lag
E6,808,,f1,0.22311827956989244,bias_injection,,,no_temporal_lag
E6,808,,f1,0.20136054421768707,desynchronize_current,,,no_temporal_lag
E6,808,,macro_f1,0.21745362044036387,macro,,,no_temporal_lag
E6,808,,f1,0.6541274817136886,gaussian_noise,,,missing_voltage
E6,808,,f1,0.054380664652567974,bias_injection,,,missing_voltage
E6,808,,f1,0.05143721633888049,desynchronize_current,,,missing_voltage
E6,808,,macro_f1,0.2533151209017124,macro,,,missing_voltage
E6,808,,f1,0.6483909415971395,gaussian_noise,,,missing_current
E6,808,,f1,0.08445945945945946,bias_injection,,,missing_current
E6,808,,f1,0.08445945945945946,desynchronize_current,,,missing_current
E6,808,,macro_f1,0.2724366201720195,macro,,,missing_current
E6,808,,f1,0.6439393939393938,gaussian_noise,,,single_modal_ar
E6,808,,f1,0.21297836938435938,bias_injection,,,single_modal_ar
E6,808,,f1,0.21000000000000002,desynchronize_current,,,single_modal_ar
E6,808,,macro_f1,0.35563925444125105,macro,,,single_modal_ar
E7,808,,verify_time_s,0.00022909999825060368,,,,
E7,808,,train_time_s,0.0703509000595659,,,,
E7,808,,verification_to_local_training_time_ratio,0.003256532582477628,,,,
E7,808,,peak_mem_verify_bytes,97680.0,,,,
E7,808,,peak_mem_train_bytes,81014.0,,,,
E1,909,0.0,fpr,0.037037037037037035,,,,
E1,909,1.0,fpr,0.05405405405405406,,,,
E1,909,2.0,fpr,0.998998998998999,,,,
E1,909,3.0,fpr,0.4984984984984985,,,,
E1,909,4.0,fpr,0.042042042042042045,,,,
E1,909,5.0,fpr,0.02002002002002002,,,,
E1,909,6.0,fpr,0.03303303303303303,,,,
E1,909,7.0,fpr,0.037037037037037035,,,,
E1,909,8.0,fpr,0.042042042042042045,,,,
E1,909,9.0,fpr,0.025025025025025027,,,,
E2,909,0.0,f1,0.4780635400907716,gaussian_noise,,,
E2,909,0.0,precision,0.9937106918238994,gaussian_noise,,,
E2,909,0.0,recall,0.3147410358565737,gaussian_noise,,,
E2,909,0.0,fpr,0.002,gaussian_noise,,,
E2,909,0.0,f1,0.003968253968253968,bias_injection,,,
E2,909,0.0,precision,0.5,bias_injection,,,
E2,909,0.0,recall,0.00199203187250996,bias_injection,,,
E2,909,0.0,fpr,0.002,bias_injection,,,
E2,909,0.0,f1,0.0,desynchronize_current,,,
E2,909,0.0,precision,0.0,desynchronize_current,,,
E2,909,0.0,recall,0.0,desynchronize_current,,,
E2,909,0.0,fpr,0.002,desynchronize_current,,,
E2,909,1.0,f1,0.5859375,gaussian_noise,,,
E2,909,1.0,precision,0.8458646616541353,gaussian_noise,,,
E2,909,1.0,recall,0.448207171314741,gaussian_noise,,,
E2,909,1.0,fpr,0.082,gaussian_noise,,,
E2,909,1.0,f1,0.16863406408094433,bias_injection,,,
E2,909,1.0,precision,0.5494505494505495,bias_injection,,,
E2,909,1.0,recall,0.099601593625498,bias_injection,,,
E2,909,1.0,fpr,0.082,bias_injection,,,
E2,909,1.0,f1,0.14675767918088733,desynchronize_current,,,
E2,909,1.0,precision,0.5119047619047619,desynchronize_current,,,
E2,909,1.0,recall,0.08565737051792828,desynchronize_current,,,
E2,909,1.0,fpr,0.082,desynchronize_current,,,
E2,909,2.0,f1,0.9869608826479438,gaussian_noise,,,
E2,909,2.0,precision,0.9939393939393939,gaussian_noise,,,
E2,909,2.0,recall,0.9800796812749004,gaussian_noise,,,
E2,909,2.0,fpr,0.006,gaussian_noise,,,
E2,909,2.0,f1,0.996023856858847,bias_injection,,,
E2,909,2.0,precision,0.9940476190476191,bias_injection,,,
E2,909,2.0,recall,0.99800796812749,bias_injection,,,
E2,909,2.0,fpr,0.006,bias_injection,,,
E2,909,2.0,f1,0.9950248756218906,desynchronize_current,,,
E2,909,2.0,precision,0.9940357852882704,desynchronize_current,,,
E2,909,2.0,recall,0.9960159362549801,desynchronize_current,,,
E2,909,2.0,fpr,0.006,desynchronize_current,,,
E2,909,3.0,f1,0.6540600667408232,gaussian_noise,,,
E2,909,3.0,precision,0.7405541561712846,gaussian_noise,,,
E2,909,3.0,recall,0.5856573705179283,gaussian_noise,,,
E2,909,3.0,fpr,0.206,gaussian_noise,,,
E2,909,3.0,f1,0.09748427672955974,bias_injection,,,
E2,909,3.0,precision,0.23134328358208955,bias_injection,,,
E2,909,3.0,recall,0.061752988047808766,bias_injection,,,
E2,909,3.0,fpr,0.206,bias_injection,,,
E2,909,3.0,f1,0.10047095761381476,desynchronize_current,,,
E2,909,3.0,precision,0.23703703703703705,desynchronize_current,,,
E2,909,3.0,recall,0.06374501992031872,desynchronize_current,,,
E2,909,3.0,fpr,0.206,desynchronize_current,,,
E2,909,4.0,f1,0.5413105413105413,gaussian_noise,,,
E2,909,4.0,precision,0.95,gaussian_noise,,,
E2,909,4.0,recall,0.3784860557768924,gaussian_noise,,,
E2,909,4.0,fpr,0.02,gaussian_noise,,,
E2,909,4.0,f1,0.1843971631205674,bias_injection,,,
E2,909,4.0,precision,0.8387096774193549,bias_injection,,,
E2,909,4.0,recall,0.10358565737051793,bias_injection,,,
E2,909,4.0,fpr,0.02,bias_injection,,,
E2,909,4.0,f1,0.16487455197132617,desynchronize_current,,,
E2,909,4.0,precision,0.8214285714285714,desynchronize_current,,,
E2,909,4.0,recall,0.09163346613545817,desynchronize_current,,,
E2,909,4.0,fpr,0.02,desynchronize_current,,,
E2,909,5.0,f1,0.34304207119741104,gaussian_noise,,,
E2,909,5.0,precision,0.9137931034482759,gaussian_noise,,,
E2,909,5.0,recall,0.21115537848605578,gaussian_noise,,,
E2,909,5.0,fpr,0.02,gaussian_noise,,,
E2,909,5.0,f1,0.007782101167315175,bias_injection,,,
E2,909,5.0,precision,0.16666666666666666,bias_injection,,,
E2,909,5.0,recall,0.00398406374501992,bias_injection,,,
E2,909,5.0,fpr,0.02,bias_injection,,,
E2,909,5.0,f1,0.0038986354775828462,desynchronize_current,,,
E2,909,5.0,precision,0.09090909090909091,desynchronize_current,,,
E2,909,5.0,recall,0.00199203187250996,desynchronize_current,,,
E2,909,5.0,fpr,0.02,desynchronize_current,,,
E2,909,6.0,f1,0.38520801232665636,gaussian_noise,,,
E2,909,6.0,precision,0.8503401360544217,gaussian_noise,,,
E2,909,6.0,recall,0.24900398406374502,gaussian_noise,,,
E2,909,6.0,fpr,0.044,gaussian_noise,,,
E2,909,6.0,f1,0.11171171171171171,bias_injection,,,
E2,909,6.0,precision,0.5849056603773585,bias_injection,,,
E2,909,6.0,recall,0.061752988047808766,bias_injection,,,
E2,909,6.0,fpr,0.044,bias_injection,,,
E2,909,6.0,f1,0.09800362976406535,desynchronize_current,,,
E2,909,6.0,precision,0.5510204081632653,desynchronize_current,,,
E2,909,6.0,recall,0.053784860557768925,desynchronize_current,,,
E2,909,6.0,fpr,0.044,desynchronize_current,,,
E2,909,7.0,f1,0.0,gaussian_noise,,,
E2,909,7.0,precision,0.0,gaussian_noise,,,
E2,909,7.0,recall,0.0,gaussian_noise,,,
E2,909,7.0,fpr,0.008,gaussian_noise,,,
E2,909,7.0,f1,0.0,bias_injection,,,
E2,909,7.0,precision,0.0,bias_injection,,,
E2,909,7.0,recall,0.0,bias_injection,,,
E2,909,7.0,fpr,0.008,bias_injection,,,
E2,909,7.0,f1,0.0,desynchronize_current,,,
E2,909,7.0,precision,0.0,desynchronize_current,,,
E2,909,7.0,recall,0.0,desynchronize_current,,,
E2,909,7.0,fpr,0.008,desynchronize_current,,,
E2,909,8.0,f1,0.353518821603928,gaussian_noise,,,
E2,909,8.0,precision,0.9908256880733946,gaussian_noise,,,
E2,909,8.0,recall,0.2151394422310757,gaussian_noise,,,
E2,909,8.0,fpr,0.002,gaussian_noise,,,
E2,909,8.0,f1,0.003968253968253968,bias_injection,,,
E2,909,8.0,precision,0.5,bias_injection,,,
E2,909,8.0,recall,0.00199203187250996,bias_injection,,,
E2,909,8.0,fpr,0.002,bias_injection,,,
E2,909,8.0,f1,0.0,desynchronize_current,,,
E2,909,8.0,precision,0.0,desynchronize_current,,,
E2,909,8.0,recall,0.0,desynchronize_current,,,
E2,909,8.0,fpr,0.002,desynchronize_current,,,
E2,909,9.0,f1,0.3414634146341463,gaussian_noise,,,
E2,909,9.0,precision,0.7272727272727273,gaussian_noise,,,
E2,909,9.0,recall,0.22310756972111553,gaussian_noise,,,
E2,909,9.0,fpr,0.084,gaussian_noise,,,
E2,909,9.0,f1,0.07092198581560283,bias_injection,,,
E2,909,9.0,precision,0.3225806451612903,bias_injection,,,
E2,909,9.0,recall,0.0398406374501992,bias_injection,,,
E2,909,9.0,fpr,0.084,bias_injection,,,
E2,909,9.0,f1,0.0674955595026643,desynchronize_current,,,
E2,909,9.0,precision,0.3114754098360656,desynchronize_current,,,
E2,909,9.0,recall,0.037848605577689244,desynchronize_current,,,
E2,909,9.0,fpr,0.084,desynchronize_current,,,
E3,909,,clean_mse_normalized,4.23219426011201e-05,,,,
E3,909,,undefended_mse_normalized,0.0001635748049011454,,,,
E3,909,,defended_mse_normalized,3.6124132748227566e-05,,,,
E4,909,,mse_normalized,0.0004577813087962568,sign_flip,fedavg,,
E4,909,,mse_normalized,2.139971729775425e-05,sign_flip,coordinate_median,,
E4,909,,mse_normalized,2.9609664125018753e-05,sign_flip,trimmed_mean,,
E4,909,,mse_normalized,5.203976616030559e-05,sign_flip,krum,,
E4,909,,mse_normalized,119.4591293334961,scaling,fedavg,,
E4,909,,mse_normalized,2.281506203871686e-05,scaling,coordinate_median,,
E4,909,,mse_normalized,2.990295979543589e-05,scaling,trimmed_mean,,
E4,909,,mse_normalized,5.203976616030559e-05,scaling,krum,,
E4,909,,mse_normalized,0.0001344454794889316,additive_noise,fedavg,,
E4,909,,mse_normalized,1.8977201762027107e-05,additive_noise,coordinate_median,,
E4,909,,mse_normalized,1.7688904335955158e-05,additive_noise,trimmed_mean,,
E4,909,,mse_normalized,5.203976616030559e-05,additive_noise,krum,,
E4,909,,mse_normalized,5.375996624934487e-05,zero,fedavg,,
E4,909,,mse_normalized,2.230867903563194e-05,zero,coordinate_median,,
E4,909,,mse_normalized,3.142976856906898e-05,zero,trimmed_mean,,
E4,909,,mse_normalized,5.203976616030559e-05,zero,krum,,
E5,909,,mean_f1,0.1630532451840839,,,0.5,
E5,909,,worst_client_f1,0.0,,,0.5,
E5,909,,mean_f1,0.16448916674210562,,,1.0,
E5,909,,worst_client_f1,0.0,,,1.0,
E5,909,,mean_f1,0.16727423215700593,,,2.0,
E5,909,,worst_client_f1,0.0,,,2.0,
E6,909,,f1,0.5227606461086637,gaussian_noise,,,full_cross_modal
E6,909,,f1,0.003968253968253968,bias_injection,,,full_cross_modal
E6,909,,f1,0.0,desynchronize_current,,,full_cross_modal
E6,909,,macro_f1,0.1755763000256392,macro,,,full_cross_modal
E6,909,,f1,0.0,gaussian_noise,,,no_temporal_lag
E6,909,,f1,0.0,bias_injection,,,no_temporal_lag
E6,909,,f1,0.0,desynchronize_current,,,no_temporal_lag
E6,909,,macro_f1,0.0,macro,,,no_temporal_lag
E6,909,,f1,0.5007451564828614,gaussian_noise,,,missing_voltage
E6,909,,f1,0.003968253968253968,bias_injection,,,missing_voltage
E6,909,,f1,0.0,desynchronize_current,,,missing_voltage
E6,909,,macro_f1,0.16823780348370512,macro,,,missing_voltage
E6,909,,f1,0.4406779661016949,gaussian_noise,,,missing_current
E6,909,,f1,0.0039447731755424065,bias_injection,,,missing_current
E6,909,,f1,0.0,desynchronize_current,,,missing_current
E6,909,,macro_f1,0.1482075797590791,macro,,,missing_current
E6,909,,f1,0.1687612208258528,gaussian_noise,,,single_modal_ar
E6,909,,f1,0.003913894324853229,bias_injection,,,single_modal_ar
E6,909,,f1,0.0,desynchronize_current,,,single_modal_ar
E6,909,,macro_f1,0.05755837171690201,macro,,,single_modal_ar
E7,909,,verify_time_s,0.00022769998759031296,,,,
E7,909,,train_time_s,0.06908369995653629,,,,
E7,909,,verification_to_local_training_time_ratio,0.0032960016289453145,,,,
E7,909,,peak_mem_verify_bytes,97680.0,,,,
E7,909,,peak_mem_train_bytes,81109.0,,,,
